UserID,Taken_product,Yearly_avg_view_on_travel_page,preferred_device,total_likes_on_outstation_checkin_given,yearly_avg_Outstation_checkins,member_in_family,preferred_location_type,Yearly_avg_comment_on_travel_page,total_likes_on_outofstation_checkin_received,week_since_last_outstation_checkin,following_company_page,montly_avg_comment_on_company_page,working_flag,travelling_network_rating,Adult_flag,Daily_Avg_mins_spend_on_traveling_page
1009935,No,368.0,Tab,38816.0,15,4,Other,90.0,2418,8,No,31,No,4,1,18
1009936,No,268.0,Tab,16814.0,7,4,Historical site,55.0,3032,2,No,20,No,3,0,6
1009937,No,423.0,Tab,24033.0,26,5,Big Cities,84.0,19638,2,No,35,Yes,3,1,36
1009938,No,265.0,Tab,47328.0,1,4,Beach,68.0,5539,11,No,28,No,2,1,11
1009939,No,205.0,Tab,16646.0,3,3,Beach,108.0,2121,1,No,36,Yes,1,0,9
1009940,No,298.0,Tab,43630.0,14,3,Beach,92.0,9988,2,No,30,No,4,1,17
1009941,No,293.0,Tab,15355.0,16,3,Beach,107.0,4248,4,No,25,No,2,0,14
1009942,No,285.0,Tab,30986.0,1,4,Beach,90.0,6878,8,No,29,No,1,0,20
1009943,No,223.0,Tab,47993.0,3,1,Historical site,102.0,4782,2,Yes,29,No,4,0,17
1009944,No,276.0,Tab,23486.0,10,4,Historical site,62.0,6201,4,Yes,36,No,3,0,17
1009945,No,298.0,Tab,51221.0,6,3,Historical site,53.0,8291,3,No,22,No,1,1,18
1009946,No,223.0,Laptop,34875.0,2,1,Beach,99.0,8922,2,No,34,No,4,1,7
1009947,No,388.0,Tab,9288.0,9,3,Big Cities,78.0,19398,6,Yes,33,No,3,1,34
1009948,No,179.0,Tab,34254.0,10,3,Trekking,60.0,2127,3,No,29,No,4,1,5
1009949,No,279.0,Laptop,45623.0,6,4,Beach,99.0,5612,3,Yes,28,No,4,1,9
1009950,No,322.0,Tab,37108.0,9,2,Other,119.0,19670,9,No,40,Yes,4,0,28
1009951,No,271.0,Tab,26302.0,28,3,Beach,61.0,3476,3,No,32,No,4,2,15
1009952,No,265.0,Laptop,22901.0,10,4,Trekking,110.0,5126,1,No,28,No,2,1,8
1009953,No,308.0,Tab,4178.0,14,2,Beach,101.0,4686,2,No,28,No,3,1,10
1009954,No,335.0,Tab,34688.0,27,3,Trekking,105.0,4932,6,No,19,No,3,1,13
1009955,No,276.0,Tab,47268.0,7,2,Beach,78.0,2758,2,No,29,No,4,1,3
1009956,No,353.0,Tab,19755.0,1,4,Beach,72.0,17626,3,No,27,No,2,0,32
1009957,Yes,219.0,Tab,11567.0,24,3,Historical site,74.0,2465,2,Yes,27,No,3,3,9
1009958,No,178.0,Mobile,16043.0,26,2,Other,100.0,2878,3,Yes,29,No,2,0,8
1009959,No,384.0,Laptop,43232.0,20,5,Historical site,58.0,11306,3,Yes,27,No,3,1,37
1009960,No,245.0,Tab,22238.0,5,4,Other,53.0,3361,5,No,32,No,4,2,14
1009961,No,335.0,Tab,46004.0,7,3,Historical site,48.0,19105,2,Yes,25,No,4,1,30
1009962,No,233.0,Tab,8477.0,7,3,Historical site,67.0,2197,2,No,25,No,2,1,11
1009963,No,347.0,Tab,35576.0,5,5,Historical site,64.0,5829,1,Yes,24,No,1,0,14
1009964,No,348.0,Mobile,11817.0,26,3,Big Cities,73.0,4447,2,No,25,No,1,1,19
1009965,No,240.0,Laptop,25068.0,2,4,Other,71.0,5393,7,No,22,No,4,0,17
1009966,No,276.0,Tab,19607.0,12,4,Beach,86.0,4720,10,Yes,22,No,2,2,11
1009967,No,268.0,Laptop,14966.0,10,4,Beach,58.0,4793,2,No,25,No,1,1,15
1009968,No,376.0,Tab,25311.0,25,4,Beach,102.0,3259,3,No,28,No,4,1,19
1009969,No,300.0,Tab,48590.0,10,5,Historical site,93.0,5425,4,No,28,No,4,3,19
1009970,No,216.0,Tab,45609.0,19,3,Other,77.0,4117,1,No,33,No,1,2,14
1009971,No,270.0,Tab,28707.0,18,5,Beach,72.0,5277,3,No,25,No,4,0,23
1009972,No,223.0,Tab,20350.0,27,3,Historical site,60.0,4930,0,No,36,Yes,2,1,10
1009973,No,166.0,Tab,19147.0,5,1,Historical site,117.0,3163,1,No,25,No,3,0,13
1009974,Yes,148.0,Laptop,19091.0,3,2,Historical site,85.0,1628,3,Yes,19,No,3,0,5
1009975,No,367.0,Tab,41208.0,26,4,Beach,111.0,19712,5,No,28,No,3,1,34
1009976,No,301.0,Tab,6010.0,3,2,Historical site,92.0,3124,2,No,29,No,4,1,15
1009977,No,314.0,Tab,30989.0,15,3,Beach,97.0,10501,3,No,21,No,4,2,27
1009978,No,273.0,Mobile,7313.0,8,4,Beach,78.0,4200,1,No,29,No,4,1,15
1009979,No,290.0,Tab,23525.0,19,3,Beach,96.0,5824,5,No,28,No,1,3,13
1009980,No,300.0,Laptop,24945.0,4,3,Historical site,99.0,5100,2,No,31,No,4,0,15
1009981,No,348.0,Tab,46568.0,2,2,Other,76.0,5819,3,No,31,No,1,2,14
1009982,No,293.0,Tab,13947.0,2,2,Historical site,73.0,7800,3,Yes,38,No,4,1,13
1009983,Yes,270.0,Tab,25833.0,10,3,Historical site,75.0,10362,10,No,33,No,3,0,21
1009984,No,286.0,Tab,51491.0,10,3,Historical site,96.0,3999,3,No,24,No,1,1,17
1009985,No,306.0,Tab,15722.0,16,3,Beach,107.0,8004,8,Yes,31,No,4,0,21
1009986,No,341.0,Laptop,21108.0,1,5,Hill Stations,48.0,5800,4,Yes,30,No,3,0,22
1009987,No,371.0,Laptop,12812.0,4,5,Historical site,103.0,15264,3,No,37,Yes,2,1,29
1009988,Yes,270.0,Tab,26757.0,15,2,Historical site,80.0,5505,7,Yes,32,No,4,2,13
1009989,No,186.0,Laptop,19897.0,2,1,Trekking,49.0,3814,1,Yes,22,No,3,0,12
1009990,No,214.0,Tab,17066.0,8,3,Historical site,102.0,3569,9,No,30,No,1,0,7
1009991,No,217.0,Laptop,20732.0,2,3,Historical site,112.0,2648,2,No,29,No,3,0,11
1009992,Yes,315.0,Tab,46568.0,7,3,Beach,91.0,2219,3,Yes,29,No,2,0,13
1009993,No,231.0,Tab,16470.0,10,3,Historical site,53.0,5926,11,No,29,No,3,0,12
1009994,No,278.0,Tab,24928.0,5,4,Beach,62.0,8056,4,No,30,No,3,2,16
1009995,No,194.0,Laptop,27061.0,2,1,Beach,91.0,5272,2,No,39,No,3,2,8
1009996,No,300.0,Tab,17272.0,12,3,Historical site,74.0,5354,6,No,35,Yes,3,0,13
1009997,No,379.0,Tab,10587.0,22,4,Other,83.0,16475,3,No,33,No,2,2,34
1009998,No,387.0,Tab,28496.0,17,5,Beach,66.0,13325,6,No,36,No,3,3,28
1009999,No,162.0,Tab,39992.0,2,3,Historical site,48.0,2836,1,No,42,No,1,0,4
1010000,No,266.0,Tab,39589.0,3,3,Beach,76.0,5489,3,No,32,No,3,1,19
1010001,No,283.0,Tab,10940.0,7,3,Beach,98.0,2064,2,No,22,No,3,0,15
1010002,No,373.0,Tab,16318.0,6,1,Beach,63.0,14029,2,Yes,26,No,2,1,37
1010003,No,283.0,Mobile,31348.0,1,4,Historical site,50.0,4431,0,No,24,No,3,0,11
1010004,No,283.0,Tab,36436.0,3,2,Beach,100.0,6897,7,No,33,Yes,1,1,20
1010005,No,412.0,Tab,20488.0,22,5,Historical site,110.0,17490,5,No,36,Yes,3,1,42
1010006,No,336.0,Tab,45222.0,15,2,Beach,77.0,17650,1,No,42,Yes,1,1,18
1010007,Yes,269.0,Laptop,30854.0,12,4,Other,56.0,4630,3,Yes,41,Yes,1,0,20
1010008,No,298.0,Laptop,41673.0,1,3,Beach,107.0,4805,8,No,23,No,4,2,23
1010009,No,225.0,Tab,34735.0,5,3,Historical site,60.0,4241,2,Yes,28,No,2,1,17
1010010,No,254.0,Tab,13768.0,2,4,Historical site,111.0,5551,2,No,22,No,3,2,10
1010011,No,246.0,Tab,34237.0,2,3,Historical site,57.0,5524,2,No,27,No,3,2,16
1010012,No,244.0,Tab,38960.0,5,4,Beach,82.0,5534,1,No,22,No,1,2,15
1010013,No,381.0,Tab,16292.0,16,3,Historical site,93.0,2646,6,Yes,24,No,2,1,23
1010014,No,294.0,Laptop,5219.0,2,3,Historical site,60.0,2491,3,No,34,Yes,2,0,8
1010015,No,366.0,Tab,42923.0,2,4,Beach,55.0,16027,7,No,25,No,3,3,34
1010016,No,374.0,Tab,28366.0,1,3,Beach,56.0,15442,5,No,24,No,1,0,30
1010017,No,313.0,Tab,42268.0,23,2,Beach,91.0,7143,5,Yes,23,No,4,0,24
1010018,No,157.0,Tab,25489.0,9,1,Beach,63.0,2786,1,No,33,No,1,0,3
1010019,No,254.0,Mobile,18590.0,16,3,Beach,59.0,5433,3,Yes,37,Yes,3,1,10
1010020,No,276.0,Tab,47335.0,26,4,Beach,99.0,5403,7,No,25,No,2,2,18
1010021,No,341.0,Tab,18516.0,1,3,Beach,60.0,3260,4,Yes,29,No,1,3,11
1010022,Yes,186.0,Tab,46248.0,8,1,Historical site,106.0,4051,3,Yes,25,No,1,0,11
1010023,No,291.0,Tab,52368.0,4,2,Historical site,110.0,3367,7,No,26,No,4,1,11
1010024,No,404.0,Tab,48876.0,24,4,Historical site,62.0,7067,3,No,24,No,3,0,19
1010025,Yes,370.0,Laptop,24832.0,7,2,Historical site,113.0,2718,4,Yes,23,No,3,2,26
1010026,Yes,251.0,Tab,44120.0,2,4,Beach,120.0,1461,3,No,21,No,1,0,5
1010027,No,208.0,Mobile,27569.0,7,3,Historical site,90.0,2629,1,No,31,Yes,3,0,11
1010028,No,424.0,Tab,50474.0,22,3,Trekking,110.0,3601,6,No,25,No,4,1,14
1010029,No,262.0,Tab,40549.0,5,2,Historical site,71.0,4041,2,No,36,No,3,1,21
1010030,No,461.0,Tab,12994.0,1,4,Historical site,113.0,10951,3,No,35,Yes,3,1,27
1010031,No,256.0,Tab,9400.0,21,3,Historical site,98.0,2079,1,No,33,No,4,3,16
1010032,No,289.0,Laptop,44787.0,1,4,Historical site,50.0,9583,3,No,26,No,3,2,11
1010033,No,263.0,Tab,23784.0,19,3,Beach,53.0,2982,3,No,23,No,2,0,15
1010034,Yes,187.0,Tab,15001.0,7,3,Beach,113.0,2327,2,Yes,39,Yes,2,1,9
1010035,No,337.0,Tab,32281.0,2,3,Beach,116.0,7932,3,Yes,34,No,2,1,18
1010036,No,274.0,Laptop,5148.0,2,4,Historical site,104.0,4995,2,Yes,25,No,3,0,10
1010037,No,331.0,Tab,41310.0,2,3,Historical site,91.0,7911,1,Yes,34,No,1,1,19
1010038,No,191.0,Tab,20381.0,9,3,Historical site,83.0,4465,1,No,28,No,4,1,11
1010039,No,319.0,Tab,32178.0,6,3,Big Cities,57.0,9304,3,No,24,No,2,0,11
1010040,No,228.0,Tab,37912.0,9,4,Historical site,58.0,3040,10,No,27,No,3,1,17
1010041,No,277.0,Tab,18597.0,2,4,Beach,67.0,4553,3,No,29,No,3,0,23
1010042,No,347.0,Mobile,43371.0,1,1,Beach,89.0,10804,5,No,40,Yes,4,1,29
1010043,Yes,190.0,Tab,8448.0,22,1,Hill Stations,74.0,1600,1,No,19,No,3,1,9
1010044,Yes,366.0,Laptop,38305.0,9,3,Beach,97.0,12994,9,No,30,No,3,0,35
1010045,No,205.0,Tab,13704.0,17,4,Historical site,77.0,2358,3,No,26,No,3,3,11
1010046,No,343.0,Tab,35224.0,28,2,Trekking,68.0,16762,1,No,32,No,3,0,25
1010047,No,248.0,Laptop,20521.0,10,3,Beach,71.0,3489,6,No,29,No,1,1,16
1010048,No,241.0,Tab,25974.0,2,4,Beach,93.0,3546,3,No,20,No,4,1,8
1010049,No,317.0,Mobile,19372.0,4,3,Hill Stations,70.0,6474,7,No,40,No,2,1,13
1010050,No,310.0,Tab,12959.0,8,2,Beach,103.0,6568,3,Yes,32,No,2,1,18
1010051,No,191.0,Tab,17752.0,29,1,Historical site,103.0,3964,3,No,23,No,2,3,13
1010052,No,351.0,Tab,25140.0,13,4,Beach,56.0,5625,7,No,31,No,4,0,25
1010053,No,268.0,Tab,47997.0,27,4,Beach,65.0,6941,4,No,35,No,2,1,19
1010054,No,231.0,Tab,27799.0,16,1,Beach,46.0,2907,2,No,34,No,2,1,11
1010055,No,358.0,Mobile,19062.0,2,4,Big Cities,100.0,5026,8,No,33,No,4,1,10
1010056,No,359.0,Tab,44751.0,2,3,Beach,98.0,10415,4,Yes,22,No,2,1,23
1010057,Yes,282.0,Tab,51001.0,13,5,Big Cities,122.0,6181,6,Yes,21,No,2,3,26
1010058,Yes,247.0,Tab,33780.0,1,2,Beach,45.0,6778,7,No,29,No,2,0,10
1010059,No,182.0,Tab,5657.0,4,1,Historical site,71.0,3358,3,No,21,No,3,0,10
1010060,No,238.0,Laptop,5753.0,24,1,Trekking,40.0,5291,4,No,37,Yes,4,0,13
1010061,No,298.0,Mobile,27762.0,1,3,Beach,95.0,6538,1,Yes,33,No,4,1,11
1010062,No,254.0,Tab,13022.0,19,3,Beach,96.0,9655,3,No,26,No,3,1,19
1010063,No,311.0,Tab,21439.0,7,4,Historical site,109.0,19897,3,No,34,No,2,0,24
1010064,No,342.0,Tab,6207.0,4,3,Beach,81.0,9804,4,No,32,Yes,3,2,14
1010065,No,233.0,Laptop,45964.0,2,4,Trekking,92.0,5020,2,No,35,No,4,0,19
1010066,No,188.0,Laptop,31438.0,10,3,Historical site,79.0,2195,0,No,29,No,4,1,8
1010067,Yes,239.0,Laptop,21042.0,8,3,Hill Stations,78.0,2240,8,No,30,No,3,1,10
1010068,No,239.0,Tab,35156.0,5,3,Trekking,60.0,8398,3,No,42,No,3,1,11
1010069,No,216.0,Tab,36929.0,8,3,Historical site,84.0,3493,3,No,24,No,3,0,9
1010070,Yes,224.0,Tab,15020.0,9,3,Big Cities,70.0,2814,3,No,26,No,3,0,8
1010071,No,226.0,Laptop,16189.0,1,3,Beach,88.0,6360,10,Yes,26,No,4,0,15
1010072,No,234.0,Tab,34302.0,15,2,Big Cities,116.0,7193,2,No,22,No,1,1,19
1010073,No,260.0,Tab,6392.0,2,4,Historical site,114.0,2996,1,Yes,35,No,1,3,11
1010074,No,261.0,Mobile,44952.0,2,3,Big Cities,79.0,5200,10,No,27,No,4,0,23
1010075,No,382.0,Tab,46013.0,11,4,Big Cities,93.0,4567,3,No,22,No,3,0,15
1010076,Yes,261.0,Tab,7434.0,16,3,Beach,92.0,8621,2,Yes,29,Yes,3,0,16
1010077,No,297.0,Laptop,20830.0,2,2,Historical site,100.0,2537,4,No,23,No,2,1,16
1010078,Yes,244.0,Tab,37807.0,16,4,Big Cities,90.0,8209,3,No,23,No,1,3,16
1010079,No,223.0,Tab,20690.0,4,3,Trekking,113.0,2174,1,No,32,No,3,1,8
1010080,No,239.0,Tab,10727.0,16,3,Beach,72.0,5357,4,No,28,No,3,1,15
1010081,No,249.0,Mobile,33404.0,5,4,Trekking,82.0,2774,3,No,30,No,2,0,16
1010082,No,292.0,Tab,29203.0,18,3,Historical site,83.0,5868,5,Yes,36,No,3,1,21
1010083,Yes,332.0,Laptop,28287.0,17,3,Trekking,56.0,2486,9,Yes,31,No,4,1,9
1010084,No,329.0,Tab,29980.0,12,3,Historical site,74.0,2829,9,No,30,Yes,2,3,14
1010085,No,418.0,Tab,16774.0,2,3,Historical site,80.0,19099,9,No,28,No,2,3,37
1010086,No,257.0,Mobile,27168.0,4,3,Trekking,104.0,3123,5,No,25,No,4,2,16
1010087,No,317.0,Tab,19224.0,9,4,Beach,113.0,2332,2,No,36,Yes,2,2,11
1010088,No,266.0,Mobile,48163.0,10,3,Beach,104.0,4055,1,Yes,33,No,3,1,21
1010089,No,406.0,Mobile,23170.0,1,4,Historical site,74.0,13026,6,Yes,38,Yes,4,3,32
1010090,No,332.0,Tab,8597.0,2,3,Beach,112.0,3595,1,No,24,No,2,0,17
1010091,No,266.0,Tab,17929.0,3,2,Beach,52.0,6079,5,No,34,No,1,0,10
1010092,Yes,172.0,Tab,11848.0,7,1,Big Cities,46.0,2729,1,No,33,No,2,0,7
1010093,No,291.0,Tab,40397.0,6,2,Other,61.0,3765,1,No,31,No,2,1,11
1010094,Yes,177.0,Tab,45343.0,8,1,Historical site,102.0,2448,2,Yes,36,No,3,0,4
1010095,No,242.0,Tab,6913.0,29,4,Big Cities,111.0,5528,1,No,25,No,1,2,20
1010096,No,391.0,Tab,33021.0,3,3,Trekking,69.0,13169,4,No,24,No,4,0,22
1010097,No,284.0,Tab,20661.0,9,2,Big Cities,71.0,4236,3,No,27,No,1,2,11
1010098,No,356.0,Tab,25747.0,2,4,Historical site,64.0,19387,7,Yes,31,No,3,1,31
1010099,No,284.0,Tab,48466.0,10,3,Beach,110.0,8389,8,Yes,30,No,4,1,20
1010100,Yes,336.0,Laptop,15053.0,1,2,Historical site,110.0,2392,1,Yes,28,No,3,3,12
1010101,No,284.0,Tab,43402.0,8,2,Other,98.0,4139,4,No,22,No,3,0,24
1010102,Yes,267.0,Tab,10659.0,27,3,Beach,105.0,5879,3,Yes,29,No,4,0,15
1010103,No,258.0,Tab,30396.0,8,4,Beach,112.0,3206,7,No,25,No,2,1,20
1010104,No,219.0,Tab,41389.0,1,3,Beach,101.0,2105,1,No,18,No,3,1,13
1010105,No,300.0,Tab,43908.0,10,1,Historical site,89.0,13522,7,No,39,Yes,3,0,17
1010106,No,359.0,Mobile,29766.0,26,2,Beach,111.0,8048,10,No,36,No,3,0,10
1010107,No,308.0,Tab,21597.0,2,2,Beach,121.0,3426,4,No,35,No,4,1,12
1010108,No,325.0,Tab,39527.0,13,3,Historical site,111.0,5602,7,No,36,No,3,2,17
1010109,No,267.0,Mobile,41338.0,2,2,Historical site,111.0,5812,4,No,28,No,3,1,24
1010110,No,297.0,Mobile,46818.0,2,3,Hill Stations,123.0,2651,6,No,27,No,4,3,20
1010111,Yes,268.0,Laptop,8237.0,9,4,Beach,107.0,5401,5,No,29,No,3,1,16
1010112,Yes,284.0,Tab,12996.0,10,4,Historical site,74.0,4262,1,No,36,No,2,0,19
1010113,No,306.0,Laptop,26849.0,20,3,Beach,92.0,4174,4,No,30,No,4,1,12
1010114,No,337.0,Mobile,12039.0,9,3,Beach,71.0,2507,6,No,30,No,3,0,11
1010115,No,319.0,Tab,15681.0,5,3,Beach,99.0,6931,4,No,23,No,1,0,16
1010116,No,313.0,Tab,27917.0,4,1,Big Cities,98.0,10510,1,Yes,33,No,4,1,29
1010117,No,231.0,Tab,38276.0,10,3,Historical site,77.0,9732,10,No,28,No,2,0,16
1010118,Yes,202.0,Tab,32242.0,20,2,Historical site,88.0,2208,1,Yes,31,No,3,0,11
1010119,Yes,360.0,Tab,9190.0,21,2,Historical site,88.0,8980,5,No,29,Yes,4,1,22
1010120,No,311.0,Tab,41841.0,1,3,Beach,67.0,6580,6,No,33,No,4,1,20
1010121,No,262.0,Tab,28399.0,8,2,Trekking,113.0,6851,3,No,42,Yes,3,2,14
1010122,No,446.0,Mobile,12299.0,2,3,Historical site,73.0,16344,4,No,40,Yes,4,1,41
1010123,No,269.0,Tab,6522.0,23,4,Historical site,112.0,2756,1,No,33,No,2,1,15
1010124,No,367.0,Tab,35088.0,4,3,Beach,108.0,10380,9,Yes,29,No,3,1,34
1010125,No,309.0,Tab,26299.0,12,3,Beach,62.0,4497,2,No,25,No,2,1,25
1010126,No,412.0,Tab,15143.0,7,4,Historical site,93.0,6906,4,No,35,No,2,1,18
1010127,No,244.0,Laptop,39419.0,7,4,Big Cities,87.0,9700,3,No,26,No,4,2,17
1010128,No,223.0,Tab,42632.0,1,3,Historical site,86.0,3652,3,No,38,Yes,3,1,8
1010129,No,290.0,Tab,25354.0,2,4,Big Cities,96.0,5460,4,Yes,32,Yes,1,2,28
1010130,No,206.0,Tab,20064.0,10,3,Historical site,68.0,4729,2,No,23,No,1,0,9
1010131,No,446.0,Laptop,42614.0,15,4,Beach,102.0,15833,2,Yes,24,No,2,0,25
1010132,No,143.0,Mobile,50127.0,14,3,Historical site,59.0,1572,3,No,29,No,3,0,1
1010133,Yes,245.0,Tab,12617.0,18,5,Hill Stations,110.0,3004,0,No,28,No,3,0,7
1010134,Yes,223.0,Tab,12304.0,13,3,Hill Stations,72.0,2400,5,Yes,33,No,4,3,9
1010135,No,352.0,Mobile,20657.0,2,4,Beach,83.0,5216,6,No,39,Yes,2,2,16
1010136,No,284.0,Tab,15100.0,2,4,Other,90.0,7015,4,Yes,45,Yes,4,1,17
1010137,No,335.0,Laptop,49809.0,2,4,Beach,115.0,5722,2,No,29,Yes,3,1,10
1010138,No,209.0,Laptop,45450.0,5,2,Beach,63.0,2436,2,Yes,32,No,3,0,11
1010139,No,224.0,Laptop,20149.0,20,1,Historical site,64.0,3879,3,No,20,No,2,0,16
1010140,No,245.0,Laptop,46173.0,10,4,Big Cities,92.0,4707,10,No,29,No,3,0,5
1010141,No,321.0,Mobile,12469.0,10,4,Trekking,53.0,3004,4,No,43,Yes,2,2,18
1010142,No,358.0,Tab,7281.0,9,4,Beach,81.0,2161,4,No,29,No,3,0,7
1010143,No,353.0,Tab,24761.0,2,2,Beach,106.0,8639,3,No,21,No,3,1,18
1010144,No,220.0,Mobile,9842.0,1,2,Beach,64.0,2761,2,No,28,No,2,1,10
1010145,No,228.0,Tab,25458.0,29,1,Beach,102.0,6453,10,No,35,No,4,2,12
1010146,No,323.0,Tab,40027.0,8,3,Beach,100.0,4034,6,No,24,No,4,0,16
1010147,Yes,255.0,Tab,14550.0,2,4,Big Cities,95.0,9962,9,Yes,22,No,3,0,12
1010148,No,354.0,Tab,46218.0,3,3,Trekking,63.0,13288,3,No,23,No,4,1,25
1010149,No,215.0,Tab,25523.0,23,1,Historical site,52.0,3587,1,No,36,Yes,4,1,16
1010150,No,228.0,Tab,12375.0,6,1,Historical site,104.0,2861,2,No,29,No,4,0,5
1010151,No,327.0,Tab,28860.0,6,3,Historical site,101.0,19444,8,No,33,No,4,0,27
1010152,No,366.0,Tab,42883.0,10,3,Beach,108.0,19726,4,No,34,No,4,0,32
1010153,Yes,226.0,Laptop,16114.0,24,2,Beach,97.0,2493,3,Yes,39,Yes,2,0,5
1010154,Yes,357.0,Tab,43927.0,10,3,Beach,81.0,7373,6,No,33,Yes,3,3,20
1010155,No,215.0,Laptop,39621.0,15,3,Beach,101.0,4833,1,No,31,No,4,1,14
1010156,No,300.0,Tab,29283.0,19,4,Other,56.0,3955,9,No,27,No,2,3,9
1010157,No,425.0,Tab,29301.0,2,4,Trekking,122.0,2732,9,No,32,Yes,2,1,23
1010158,No,219.0,Tab,41054.0,3,3,Historical site,94.0,2912,1,No,33,No,4,1,4
1010159,Yes,236.0,Tab,33118.0,9,3,Historical site,111.0,1151,3,No,28,No,3,0,5
1010160,Yes,176.0,Tab,13737.0,7,1,Beach,92.0,2519,2,Yes,37,Yes,1,0,8
1010161,No,283.0,Tab,44359.0,10,4,Trekking,82.0,5728,1,Yes,26,No,1,1,15
1010162,No,246.0,Tab,10930.0,20,3,Beach,104.0,4253,2,No,24,No,1,1,19
1010163,No,269.0,Tab,51841.0,4,3,Beach,80.0,9775,2,Yes,20,No,4,3,16
1010164,No,229.0,Tab,20769.0,7,3,Beach,85.0,2110,4,No,35,No,2,0,18
1010165,No,287.0,Tab,27448.0,7,4,Historical site,98.0,4339,6,Yes,38,Yes,3,1,22
1010166,No,269.0,Tab,7701.0,16,2,Other,61.0,4839,2,Yes,23,No,4,0,6
1010167,No,347.0,Tab,19507.0,25,2,Beach,117.0,5957,0,No,34,No,4,2,18
1010168,No,277.0,Laptop,42504.0,2,1,Hill Stations,108.0,3942,3,No,38,Yes,4,0,14
1010169,No,311.0,Tab,39829.0,1,4,Beach,109.0,16873,3,No,25,No,1,1,26
1010170,No,205.0,Tab,16915.0,1,2,Beach,111.0,2993,2,Yes,34,No,3,1,10
1010171,No,210.0,Tab,17942.0,2,2,Historical site,106.0,6568,1,No,26,No,2,0,11
1010172,No,373.0,Laptop,4150.0,22,3,Historical site,69.0,17232,4,No,24,No,2,1,34
1010173,No,337.0,Tab,5994.0,1,4,Beach,92.0,5083,4,No,37,No,4,1,14
1010174,Yes,260.0,Mobile,33902.0,16,4,Trekking,98.0,2366,1,Yes,37,Yes,2,1,6
1010175,Yes,433.0,Tab,40710.0,24,2,Beach,117.0,2637,1,No,24,No,4,0,7
1010176,No,278.0,Tab,11781.0,17,2,Big Cities,50.0,5579,2,No,29,No,3,2,19
1010177,No,314.0,Tab,11843.0,8,3,Big Cities,66.0,4453,7,No,38,Yes,3,1,22
1010178,No,329.0,Tab,48908.0,6,3,Historical site,99.0,13404,9,No,34,No,2,1,23
1010179,No,243.0,Tab,37820.0,10,2,Historical site,99.0,6634,4,Yes,32,No,4,1,11
1010180,No,270.0,Tab,25770.0,3,1,Historical site,93.0,8161,3,Yes,21,No,3,0,14
1010181,No,243.0,Tab,16530.0,4,3,Historical site,74.0,4042,10,No,25,No,2,1,9
1010182,No,208.0,Laptop,38409.0,6,3,Other,76.0,2608,1,No,39,No,1,1,12
1010183,No,348.0,Laptop,45445.0,1,4,Historical site,52.0,5454,4,No,27,No,3,0,14
1010184,No,262.0,Tab,7644.0,10,4,Big Cities,59.0,5547,2,No,27,No,2,0,16
1010185,No,221.0,Laptop,27452.0,1,2,Beach,54.0,6898,3,Yes,27,No,3,1,11
1010186,Yes,229.0,Laptop,26163.0,24,3,Trekking,61.0,1156,2,No,40,No,4,0,6
1010187,No,304.0,Mobile,43838.0,21,4,Beach,46.0,5798,6,No,40,No,3,1,16
1010188,No,210.0,Tab,47433.0,2,4,Trekking,51.0,2283,3,No,30,No,3,1,12
1010189,No,262.0,Laptop,25780.0,22,4,Other,112.0,5799,3,Yes,23,No,2,0,23
1010190,Yes,215.0,Tab,51669.0,13,2,Big Cities,100.0,9918,5,Yes,33,No,4,0,13
1010191,No,365.0,Mobile,40964.0,14,4,Trekking,83.0,5529,8,No,32,No,3,1,24
1010192,No,433.0,Tab,50544.0,11,5,Big Cities,113.0,5451,6,No,23,No,3,1,14
1010193,No,306.0,Tab,30385.0,9,2,Historical site,105.0,5214,1,No,41,Yes,4,1,12
1010194,No,295.0,Laptop,48845.0,8,3,Historical site,77.0,2182,1,Yes,27,No,3,1,28
1010195,No,447.0,Tab,21219.0,21,3,Beach,88.0,17939,5,Yes,27,No,3,1,31
1010196,Yes,245.0,Laptop,8380.0,5,2,Beach,62.0,2502,5,Yes,29,No,1,0,14
1010197,No,295.0,Tab,42257.0,9,2,Beach,91.0,4831,4,No,38,No,4,2,10
1010198,No,375.0,Laptop,37292.0,2,1,Beach,54.0,19212,5,No,29,No,4,0,36
1010199,No,321.0,Tab,14707.0,12,4,Big Cities,92.0,5154,5,Yes,30,No,3,2,19
1010200,Yes,216.0,Laptop,46848.0,22,3,Hill Stations,68.0,2919,2,No,28,No,1,0,8
1010201,No,268.0,Tab,23917.0,18,4,Historical site,88.0,5631,0,No,33,No,4,1,11
1010202,No,219.0,Mobile,38666.0,16,3,Historical site,63.0,2197,3,No,33,No,3,0,10
1010203,No,239.0,Mobile,34216.0,3,2,Historical site,68.0,3115,3,Yes,20,No,4,1,11
1010204,No,276.0,Mobile,47336.0,9,4,Beach,87.0,2877,2,No,40,Yes,2,0,14
1010205,No,261.0,Tab,32836.0,1,3,Big Cities,46.0,9945,2,No,38,Yes,1,0,22
1010206,No,267.0,Tab,43413.0,13,4,Historical site,51.0,8681,1,No,28,No,3,1,17
1010207,No,205.0,Tab,5554.0,1,3,Historical site,116.0,2912,0,No,25,No,4,0,13
1010208,No,223.0,Tab,4801.0,1,3,Beach,107.0,5437,1,No,25,No,1,1,9
1010209,No,248.0,Mobile,40149.0,15,4,Historical site,51.0,6710,7,No,34,No,2,1,11
